FLIGHT_ID,P64: Duration of Takeoff (Seconds),HEAD_WIND,MSL_ALT,MACH_NUMBER_START_EVENT,DRAG,LIFT,FUEL_QUANTITY,P64  Wind Speed at Start of Event (library) (knots),P64  Wind Direction (true) at Start of Event (library) (degrees),P64  Mean Longitudinal Acceleration over succeeding interval from Start of Event (g's),P64  Mean Vertical (body normal) Acceleration over succeeding interval from Start of Event (g's),P64  Longitudinal Acceleration at Start of Event (g's),P64  Vertical (body normal) Acceleration at Start of Event (library) (g's),P64  Mean Normal-Load Factor over succeeding interval from Start of Event (g's),P64  Drag (expected clean configuration) at Start of Event (lbs),P64  Lift Expected at Start of Event (lbs),P64  Gross Weight at Start of Event (library) (kg),P64  Corrected MSL Altitude at Start of Event (library) (feet),P64  Pressure Altitude (above MSL) at Start of Event (library) (feet),P64  GPS Altitude (above MSL) at Start of Event (library) (feet),P64  Density Altitude at Start of Event (ft),P64  Geometric Altitude (above MSL) at Start of Event (library) (feet),P64  Radio Altitude at Start of Event (ft),P64  Height AGL at Start of Event (feet),P64  Height AGL at Start of Event (library) (feet),P64  Height Above Takeoff (best estimate library) at Start of Event (feet),P64  Height AFE at Start of Event (library) (feet),P64  Flap Position at Start of Event (library) (deg+   TED),P64  Slat Position at Start of Event (library) (deg+   LED),P64  Slats Retracted (boolean) at Start of Event (library) (0   retracted),P64  Spoiler Position Average (all spoilers; +  TEU) at Start of Event (degrees),P64  Spoiler Position Average (left; +  TEU) at Start of Event (deg+ TEU),P64  Spoiler Position Average (right; +  TEU) at Start of Event (deg+ TEU),P64  Elevator Position at Start of Event (deg+ TEU),P64  Air Temperature (outside) at Start of Event (library) (Deg Celsius),P64  Air Temperature (total best available) at Start of Event (library) (Deg Celsius),DISTANCE_FROM_RUNWAY_END,RUNWAY_CALCULATED_GRADIENT,P64: Pressure Altitude at the Start of Takeoff (ft),P64: Corrected Altitude at Liftoff (feet),P64: Best Available MSL Altitude at Liftoff (feet),P64: GPS Altitude at Liftoff (ft),P64: V1 for Takeoff Configuration (knots),P64: V2 for Takeoff Configuration (knots),P64: Airspeed (calibrated) at Start of Rotation (knots),P64: Airspeed (calibrated) at Liftoff (knots),P64: VR for Takeoff Configuration (knots),P64: Vmu for Takeoff Configuration (knots),P64: True Airspeed at Liftoff (knots).1,P64: Pitch Attitude at Liftoff (deg),HEAD_WIND_KNOTS_TWENTY_POINT_LAGGING_AVERAGE,HEAD_WIND_KNOTS_during_stated_takeoff_ground_roll,FLAP_POSITION_DEGREES_during_stated_takeoff_ground_roll,FLAP_POSITION_DEGREES_std_during_stated_takeoff_ground_roll,TAKEOFF_GROUND_ROLL_DISTANCE_STATED_(FEET),RUNWAY_CALCULATED_GRADIENT_degraded,GROSS_WEIGHT_KILOGRAMS_rollstart,FLAP_POSITION_DEGREES,MSL_ALT_degraded,AIR_TEMP_OUTSIDE_CELSIUS,AIRPORT,RUNWAY,STAGE,AIRCRAFT_TYPE,PREDICTED_N1,ERROR,ABSOLUTE_ERROR,N1
1008894,59.0,3.725337,5609.625,0.270072,32327.072266,521227.96875,81707.070313,7.4375,254.70697,0.218359,-0.018555,0.234375,-0.052734,0.988281,32327.072266,521227.96875,252298.0625,5548.598145,5213.0,5609.625,6964.317383,5540.392578,-1.125,0.0,0.0,-0.000185,-0.000185,17.25,20.75,1.0,0.205078,0.205078,0.205078,8.393553,20.0,24.0,10204.9085313867,0.0036539124439848,5252.0,5548.598145,5548.598145,5609.625,140.0,159.0,158.125,163.5625,149.5,163.5625,181.25,9.887694,8.3560815,7.728101491525424,17.25,0.0,9665.185292807117,0.0,252609.552826,17.25,5600.0,20.0,LSZH,21R,7,A340-3_2CM015,100.36366,2.4609094602408677,2.4105377197265625,97.953125
1019578,42.5,-9.312734,1417.5,0.247005,27570.316406,431052.84375,49895.164063,9.40625,326.865143,0.275781,0.113281,0.263672,0.101563,1.076389,27570.316406,431052.84375,203209.390625,1402.164429,1218.0,1417.5,479.046021,1390.511963,2.125,2.123659,2.123659,0.912403,0.912403,14.25,20.75,1.0,0.158203,0.175781,0.140625,8.217774,6.5,10.0,6568.1099409342,-0.0005354642062772,1309.5,1401.252075,1401.252075,1415.625,148.800003,154.0,154.5625,157.5625,153.0625,153.0625,158.75,7.558593,-0.836882,0.8368099761904763,14.25,0.0,6254.06986498438,-0.0,203428.950241,14.25,1400.0,6.5,CYUL,16,5,A330-2_4PW067,67.815186,22.964645456159037,20.216064453125,88.03125
1131272,33.25,-4.088531,114.5,0.2294,10179.862305,153039.5,6242.241211,5.374656,309.902252,0.291211,0.170898,0.292969,0.15625,1.169271,10179.862305,153039.5,64736.707031,92.78743,-299.0,114.5,-1221.851685,82.327827,5.0,5.0,6.751778,2.732092,2.732092,14.919977,22.001198,1.0,0.054932,0.109863,0.0,8.657228,8.0,11.0,5144.11388610771,0.0001664724488097,-268.5,90.055336,90.055336,113.25,134.800003,140.0,140.25,150.75,138.75,138.75,146.5,9.316404,-0.42432525,-0.1332719393939394,14.919977,0.0,4895.957335116441,0.0,64798.799751,14.919977,100.0,8.0,LSZH,09R,1,A320-2_3CM021,91.84845,10.163058119377812,8.47344970703125,83.375
1112053,43.75,-0.908688,1433.375,0.24304,28788.019531,490237.28125,53614.632813,1.0,0.0,0.328104,0.161123,0.316386,0.101556,1.147062,28788.019531,490237.28125,205713.265625,1407.799438,958.0,1433.375,700.174805,1396.652954,1.25,1.251161,1.251161,8.394036,8.394036,14.25,20.75,1.0,0.254884,0.175782,0.158204,8.261754,11.0,14.5,6994.01416570469,-0.0005354642062772,1005.166687,1399.405396,1399.405396,1425.875,149.800003,155.0,155.1875,159.0625,153.6875,153.6875,160.75,10.283247,-0.170373,-0.0567902727272727,14.25,0.0,6779.85466157406,-0.0,205925.593948,14.25,1400.0,11.0,VABB,16,6,A330-3_4PW067,93.5085,12.133107463228406,10.117874145507812,83.390625
1130288,27.125,-1.890628,1403.5,0.229152,9124.607422,132714.515625,4624.153809,2.562336,53.349594,0.315625,0.164063,0.321289,0.144531,1.143663,9124.607422,132714.515625,57188.929688,1423.520508,1360.0,1403.5,897.52771,1408.06311,4.125,4.125,5.252452,1.848261,1.848261,14.90361,22.0012,1.0,0.0,0.0,0.0,7.998048,8.5,11.5,4109.04282762517,-0.0032065409446635,1415.666626,1421.672241,1421.672241,1402.5,124.800003,130.0,134.25,145.5,132.75,132.75,142.5,7.822264,0.6252894,0.5332005925925926,14.903913074074076,0.0015748190842593,3753.6645648857657,-0.0,57242.56368299999,14.90361,1400.0,8.5,LSGG,28,1,A320-2_3CM021,96.30852,10.818862229189142,9.402267456054688,86.90625
1139807,50.5,-5.643371,118.75,0.239568,32090.138672,526339.75,79058.484375,5.65625,86.484352,0.245703,0.049805,0.238281,0.056641,1.028646,32090.138672,526339.75,246656.359375,122.24321,-107.0,118.75,-80.29361,111.844002,1.875,4.252076,4.252076,0.311393,0.311393,22.25,23.75,1.0,0.183105,0.19043,0.175781,12.524411,15.5,19.0,7986.05470494845,-0.0002916869227029,-62.833332,121.931816,121.931816,118.375,135.0,151.0,147.9375,158.3125,143.0,155.281158,158.0,8.920897,-1.5398929,-0.10149808,22.25,0.0,7596.084508846294,-0.0,246922.569061,22.25,100.0,15.5,LSZH,24L,7,A340-3_2CM015,92.57944,0.9298007337954833,0.8528742558593763,91.726563
1124577,29.75,-8.80829,1428.75,0.21204,9294.442383,131191.4375,5126.62793,8.811935,47.373035,0.345117,0.144531,0.338867,0.107422,1.201823,9294.442383,131191.4375,57334.078125,1412.949097,1329.0,1428.75,1602.830078,1392.868774,0.125,0.125,0.124802,11.02176,11.02176,14.911794,22.0012,1.0,0.0,0.0,0.0,9.66797,14.75,17.25,8231.35469052443,0.003462293773202,1345.333374,1401.927368,1401.927368,1423.75,122.800003,128.0,132.125,138.125,130.625,130.625,141.0,10.107419,-2.42826615,-1.3252344333333332,14.911794000000002,0.0,4115.961974721099,0.0,57390.0634,14.911794,1400.0,14.75,LSZH,23,1,A320-2_3CM021,96.22658,11.325035729618582,9.789077758789062,86.4375
1018970,55.875,1.701,154.75,0.249488,32731.265625,547866.0625,80763.734375,3.5625,324.404205,0.219531,0.046875,0.226563,0.039063,0.970052,32731.265625,547866.0625,260044.0625,121.201897,104.0,154.75,61.691662,112.000626,0.5,0.499691,0.499691,0.723586,0.723586,22.25,23.75,1.0,0.146484,0.161133,0.131836,10.590817,14.5,18.0,8836.05802583674,0.0021834423559572,117.166664,120.47831,120.47831,150.5,140.0,155.0,153.125,159.6875,147.5,158.704987,159.875,8.789062,4.79018555,5.131461428571429,22.25,0.0,8326.72693086488,0.0,260336.354309,22.25,200.0,14.5,LSZH,25R,7,A340-3_2CM015,91.8365,0.5824608646549603,0.5318140751953138,91.304688
1114071,32.25,-0.714631,104.0,0.21576,19057.400391,346945.5625,14768.97168,0.0,0.0,0.322636,0.169911,0.322245,0.164052,1.133174,19057.400391,346945.5625,149975.828125,50.306343,305.0,104.0,2199.60791,40.546997,5.375,5.370897,5.370897,2.612871,2.612871,14.25,20.75,1.0,0.254884,0.175782,0.158204,8.173862,31.0,34.0,5210.59966102906,0.001868365180467,310.0,47.693474,47.693474,95.75,125.800003,131.0,132.4375,141.75,130.9375,130.9375,144.4375,9.052773,-0.03573155,0.0,14.25,0.0,4619.644905834014,0.0,150106.375717,14.25,100.0,31.0,OMDB,26,1,A330-3_4PW067,89.55804,12.43064643916732,9.901786804199219,79.65625
1135712,49.75,0.901862,54.75,0.23064,31145.621094,512452.625,66105.804688,3.1875,160.839798,0.247266,0.073242,0.248047,0.074219,1.040799,31145.621094,512452.625,239037.359375,21.126158,-125.0,54.75,1255.623901,9.046659,0.0,0.0,0.0,0.529195,0.529195,22.25,23.75,1.0,0.19043,0.205078,0.175781,12.480466,27.25,30.5,7197.92245624392,3.80734818199125e-05,-82.0,20.596962,20.596962,50.625,134.0,149.0,144.0,152.75,141.5,152.75,154.6875,9.93164,6.2165848,5.88724472,22.25,0.0,6794.586128630188,0.0,239292.771118,22.25,100.0,27.25,LSZH,08R,6,A340-3_2CM015,91.73269,0.6112732377899103,0.5641860961914062,92.296875
1125170,28.625,0.486514,1409.0,0.212288,9030.6875,130108.007813,4887.181641,1.906128,351.035065,0.336914,0.192383,0.333008,0.166016,1.204427,9030.6875,130108.007813,55447.132813,1427.574951,1288.0,1409.0,1375.56897,1405.56665,0.5,0.5,1.13162,7.630143,7.630143,14.90361,22.0012,1.0,0.0,0.0,0.0,8.085938,13.25,16.0,3849.52153124564,-0.0032065409446635,1341.166626,1419.944824,1419.944824,1407.75,123.800003,129.0,132.75,139.375,131.25,131.25,142.0,9.404294,1.07361265,0.723646172413793,14.90361,0.0,3587.433731187174,-0.0,55498.358483,14.90361,1400.0,13.25,LSGG,28,1,A320-2_3CM021,96.28674,13.403598868237026,11.3804931640625,84.90625
1123689,44.5,-5.216418,1415.0,0.256432,28116.320313,534554.5625,62269.175781,5.5,353.320313,0.326151,0.141593,0.322245,0.103509,1.142288,28116.320313,534554.5625,226560.375,1406.643555,1289.0,1415.0,1465.305908,1389.065552,1.875,1.877764,1.877764,8.001042,8.001042,14.25,20.75,1.0,0.615237,0.175782,0.87891,8.349645,14.0,17.5,7948.1064425842,-0.0005354642062772,1329.333374,1398.642456,1398.642456,1413.5,152.800003,158.0,161.75,167.0625,160.25,160.25,168.9375,9.843792,-0.54504195,-0.1291913863636363,14.25,0.0,7642.460061893452,-0.0,226814.330734,14.25,1400.0,14.0,KJFK,16,5,A330-3_4PW067,99.283516,12.982663931921232,11.408515930175781,87.875
1107256,44.875,2.460864,50.75,0.244528,21672.773438,446837.25,49078.707031,2.5,20.742188,0.274592,0.04199,0.279279,0.015624,1.051582,21672.773438,446837.25,209069.84375,27.274006,361.0,50.75,1849.892334,12.713861,-0.5,0.0,0.0,3.379295,3.379295,14.25,20.75,1.0,0.254884,0.175782,0.158204,5.361351,27.25,30.75,7258.27781301316,0.0,414.166656,23.894711,23.894711,46.375,151.800003,157.0,158.1875,161.9375,156.6875,156.6875,166.3125,8.085972,0.4595599,0.1495629777777777,14.25,0.0,7009.596194989274,0.0,209293.800934,14.25,100.0,27.25,LSGG,04L,5,A330-3_4PW067,91.3782,8.300084997106481,7.003196716308594,84.375
1042011,38.5,-14.112433,1420.875,0.239827,28282.511719,448831.125,50874.921875,14.125,139.30661,0.301172,0.115234,0.291016,0.085938,1.114149,28282.511719,448831.125,201395.03125,1419.849365,1201.0,1420.875,940.962463,1405.637329,3.125,3.12281,3.12281,1.8326,1.8326,14.25,20.75,1.0,0.158203,0.158203,0.158203,8.745118,10.5,13.75,6158.36354805049,0.0003602128395742,1293.0,1418.016724,1418.016724,1410.375,138.800003,144.0,142.8125,153.375,141.3125,143.710602,155.5625,9.360351,-7.39606295,-4.17078697368421,14.25,0.0,5765.925981393647,0.0,201609.841217,14.25,1400.0,10.5,CYUL,32,5,A330-2_4PW067,68.45102,24.311243359105045,21.986480712890625,90.4375
1021906,43.875,1.355268,50.125,0.248496,25952.644531,457854.5625,46901.464844,1.0,180.0,0.274592,0.089838,0.265608,0.068355,1.085,25952.644531,457854.5625,208797.703125,25.99679,-194.0,50.125,-1275.673828,12.641709,0.375,0.374759,0.374759,1.065601,1.065601,14.25,20.75,1.0,0.272462,0.175782,0.19336,7.470735,6.5,10.0,6734.51605596939,0.0,-139.333328,24.931189,24.931189,44.875,151.800003,157.0,156.125,164.625,154.625,154.625,160.125,7.91019,0.20584945,0.0627663863636363,14.25,0.0,6409.982726044774,0.0,209010.024963,14.25,100.0,6.5,LSGG,22R,5,A330-3_4PW067,87.5255,7.931249247350674,6.4317474365234375,81.09375
1011664,41.125,-0.428963,42.0,0.241304,25334.587891,484040.3125,46212.003906,0.5,0.0,0.289435,0.149404,0.287091,0.138663,1.089774,25334.587891,484040.3125,203118.71875,28.633148,4.0,42.0,-875.960449,15.253928,4.5,4.495295,4.495295,5.76484,5.76484,14.25,20.75,1.0,0.254884,0.175782,0.158204,7.51468,7.75,11.25,6578.08085768675,0.0,41.666668,22.868309,22.868309,38.5,136.800003,142.0,147.625,161.125,146.125,148.159439,160.0,8.173862,-0.0197819,0.0008128048780487,14.25,0.0,6175.838220491014,0.0,203321.287643,14.25,0.0,7.75,LSZH,22R,5,A330-3_4PW067,93.27966,13.32381240508732,10.9671630859375,82.3125
1113294,53.5,-4.669779,143.625,0.242544,35232.542969,579788.3125,85770.648438,4.71875,75.058571,0.252734,0.045898,0.265625,0.042969,1.005208,35232.542969,579788.3125,261640.421875,122.6045,95.0,143.625,109.892014,112.836975,2.5,2.498132,2.498132,2.412859,2.412859,22.25,23.75,1.0,0.366211,0.571289,0.161133,10.19531,15.0,18.5,8355.60397848594,-0.0002916869227029,136.666672,120.191643,120.191643,139.75,138.0,156.0,154.0,161.125,147.0,160.958679,161.4375,10.327147,1.4476838,2.9208420566037736,22.25,0.0,7968.041519146569,-0.0,261943.433319,22.25,100.0,15.0,LSZH,24L,7,A340-3_2CM015,94.91191,0.21219619928396102,0.20097301074218876,94.710938
1012086,44.875,-1.997775,1423.5,0.25544,25114.544922,496408.375,61997.023438,2.0,332.226563,0.278498,0.025389,0.283185,-0.009765,1.012088,25114.544922,496408.375,225997.921875,1401.417847,1025.0,1423.5,1139.603149,1393.534668,1.0,5.125894,5.125894,1.074673,1.074673,14.25,20.75,1.0,0.254884,0.175782,0.158204,6.196315,14.0,17.75,7612.49828016691,-0.0005354642062772,1078.833374,1400.34314,1400.34314,1419.125,153.800003,159.0,161.375,166.5625,159.875,159.875,168.75,8.525427,-0.2745743,-0.0776380222222222,14.25,0.0,7325.234752341619,-0.0,226249.132507,14.25,1400.0,14.0,KORD,16,6,A330-3_4PW067,98.417816,12.779592379140556,11.152191162109375,87.265625
1113059,43.875,-5.310769,1430.125,0.263128,27605.796875,529178.375,66932.109375,5.5,319.921875,0.305449,0.131828,0.300762,0.099603,1.1067,27605.796875,529178.375,233309.828125,1402.385864,1240.0,1430.125,1785.263062,1388.162842,1.0,0.999333,0.999333,1.400704,1.400704,14.25,20.75,1.0,0.254884,0.175782,0.158204,7.382844,17.25,21.25,8305.81891312129,-0.0005354642062772,1302.833374,1400.985107,1400.985107,1423.25,154.800003,160.0,164.6875,167.125,163.1875,163.1875,173.125,9.404337,-0.73651115,-0.2140785,14.25,0.0,7869.341456955981,-0.0,233578.805389,14.25,1400.0,17.25,KORD,16,6,A330-3_4PW067,100.26616,11.310219942541197,10.188034057617188,90.078125
1025011,37.75,-7.946762,49.125,0.236115,28372.416016,456902.46875,50112.886719,8.0,124.453094,0.287891,0.078125,0.300781,0.054688,1.063368,28372.416016,456902.46875,218087.21875,34.028122,-280.0,49.125,-592.112732,19.376673,1.75,1.74838,1.74838,4.483212,4.483212,14.25,20.75,1.0,0.149414,0.158203,0.140625,6.108399,13.0,16.5,6318.1945375335,0.0003173658633343,-194.333328,29.544909,29.544909,53.875,145.800003,151.0,149.6875,159.0,148.1875,149.511017,157.625,8.657226,-3.65837885,-1.4211713947368425,14.25,0.0,5561.7872957721,0.0,218314.569931,14.25,0.0,13.0,LSZH,33L,5,A330-2_4PW067,66.13963,28.0112836150085,25.735366821289062,91.875
1126191,50.5,5.666678,6.875,0.24304,31073.244141,513259.6875,80001.8125,5.78125,286.523376,0.214453,0.05957,0.208984,0.066406,1.050347,31073.244141,513259.6875,244733.46875,20.59071,-278.0,6.875,-380.579773,8.980607,0.875,3.12438,3.12438,0.070399,0.070399,22.25,23.75,1.0,0.131836,0.117188,0.146484,11.821286,14.75,18.0,7747.14942507968,-0.0006318449873631,-223.5,20.520311,20.520311,3.875,137.0,154.0,148.375,161.9375,145.5,154.958435,162.125,7.690429,10.7288815,9.86966176,22.25,0.0,7262.177279600671,-0.0,244992.179199,22.25,0.0,14.75,LSZH,28R,7,A340-3_2CM015,89.99157,0.44147883805099397,0.39905548095703125,90.390625
1124491,30.0,-4.891908,1416.0,0.232624,9693.152344,139750.984375,6361.958984,5.593392,66.88475,0.316992,0.245117,0.311523,0.21875,1.234375,9693.152344,139750.984375,56535.757813,1426.772217,1403.0,1416.0,1101.067139,1413.511353,14.0,14.0,13.991566,4.199337,4.199337,14.919977,22.0012,1.0,0.010986,0.021973,0.0,8.173829,9.75,12.75,4658.16188294113,-0.0032065409446635,1430.666626,1422.572876,1422.572876,1409.25,125.800003,131.0,137.375,148.75,135.875,135.875,149.5,9.755857,-0.15005075,0.0630297666666666,14.919977,0.0,4242.908610234562,-0.0,56592.334507,14.919977,1400.0,9.75,LSGG,28,1,A320-2_3CM021,96.971405,12.308540026692,10.627655029296875,86.34375
1019612,53.375,-1.275318,157.875,0.23808,34900.53125,549904.3125,81271.679688,3.0625,17.490231,0.235547,0.074219,0.222656,0.066406,1.046007,34900.53125,549904.3125,258901.203125,122.79184,-24.0,157.875,-305.278961,111.599396,1.0,0.999071,0.999071,4.517705,4.517705,22.25,23.75,1.0,0.205078,0.205078,0.205078,11.821286,12.75,16.25,8292.62648504501,0.0021834423559572,-10.166667,118.274132,118.274132,152.25,139.0,156.0,151.0,159.25,147.5,159.25,158.25,9.448241,4.4463731,4.301307056603774,22.25,0.0,7861.237836890416,0.0,259187.890869,22.25,200.0,12.75,LSZH,25R,7,A340-3_2CM015,92.36581,1.032500787792685,0.9439315795898438,91.421875
1125163,36.25,-1.697538,-5.25,0.230392,9208.064453,147132.609375,5863.117188,7.062048,134.208954,0.281055,0.147461,0.28418,0.126953,1.151042,9208.064453,147132.609375,63430.359375,4.820857,187.0,-5.25,517.955566,-10.637695,1.75,1.75,1.748722,2.204341,2.204341,14.90361,22.0012,1.0,0.021973,0.0,0.043945,6.811524,17.5,20.75,6155.84924697556,7.97731405960468e-05,226.5,2.616516,2.616516,-9.25,134.800003,140.0,143.125,150.375,141.625,141.625,150.5,7.998045,3.3217392,1.8925645,14.903610000000002,0.0,4947.83047394319,0.0,63496.6866,14.90361,-0.0,17.5,LSZH,24,1,A320-2_3CM021,92.89909,10.02113234987972,8.461593627929688,84.4375
1130648,34.125,10.139479,142.75,0.228937,28622.746094,450769.40625,46919.597656,15.15625,358.85733,0.289453,0.114258,0.294922,0.072266,1.078993,28622.746094,450769.40625,201395.03125,125.92321,457.0,142.75,-466.164459,108.027908,5.375,7.504066,7.504066,7.149961,7.149961,14.25,20.75,1.0,0.158203,0.158203,0.158203,8.041993,6.5,9.5,4647.62217462489,0.0009090909090909,518.833313,118.773247,118.773247,134.875,139.800003,145.0,155.3125,152.4375,153.8125,152.4375,151.375,8.964843,20.222443,16.702680147058825,14.25,0.0,4227.142832176651,0.0,201574.023102,14.25,100.0,6.5,LSZH,06L,5,A330-2_4PW067,62.129128,29.1471104747639,25.558372497558594,87.6875
1132465,44.125,-13.650432,1427.875,0.245025,30007.181641,467864.6875,47717.921875,13.75,341.89444,0.305469,0.154297,0.300781,0.119141,1.144531,30007.181641,467864.6875,203717.421875,1405.400513,1147.0,1427.875,451.779572,1394.062744,5.75,5.745821,5.745821,2.162714,2.162714,14.25,20.75,1.0,0.166992,0.175781,0.158203,8.876954,7.0,10.25,6926.6163158282,-0.0005354642062772,1224.0,1403.237793,1403.237793,1424.125,149.800003,155.0,151.75,156.5,150.25,150.25,157.5625,8.569335,-5.0112912,-2.988636931818182,14.25,0.0,6627.070632590695,-0.0,203943.922104,14.25,1400.0,7.0,CYUL,16,5,A330-2_4PW067,66.18298,24.978552293659227,22.0357666015625,88.21875
1104990,40.75,-6.049444,160.625,0.222007,23551.445313,374886.21875,28594.464844,6.125,294.345642,0.264844,0.097656,0.25,0.078125,1.091146,23551.445313,374886.21875,181799.828125,133.616028,104.0,160.625,1224.391113,120.132416,1.375,1.373586,1.373586,5.580809,5.580809,14.25,20.75,1.0,0.131836,0.123047,0.140625,9.00879,24.5,27.5,6198.3492456934,0.0027424094025465,164.333328,128.035217,128.035217,154.875,139.800003,145.0,141.625,148.125,140.125,140.125,150.875,7.998046,0.2372723,0.5447298292682926,14.25,0.0,5502.330556990962,0.0,181999.948441,14.25,200.0,24.5,LSZH,12,4,A330-2_4PW067,64.80092,25.42242781761374,22.089706420898438,86.890625
1124572,29.75,-1.470059,1398.0,0.22444,9746.454102,125108.898438,6828.158203,1.656144,123.574188,0.346289,0.200195,0.347656,0.185547,1.257813,9746.454102,125108.898438,59293.597656,1429.674438,1445.0,1398.0,2182.087402,1405.031738,1.875,1.875,2.393903,10.377866,10.377866,14.911794,22.0012,1.0,0.109863,0.219727,0.0,8.745118,18.5,21.5,4394.36152099522,-0.0032065409446635,1503.333374,1419.296631,1419.296631,1396.75,131.800003,137.0,142.75,145.5,141.25,141.25,150.5,9.843747,2.7553893,1.8859281666666667,14.911794000000002,0.0,4095.551437304267,-0.0,59352.693557,14.911794,1400.0,18.5,EGLL,28,1,A320-2_3CM021,101.225075,15.028494054620916,13.225074768066406,88.0
1124441,33.125,-1.911984,1942.5,0.2294,9600.050781,146043.421875,7551.9375,3.156048,269.208923,0.318359,0.146484,0.31543,0.134766,1.166667,9600.050781,146043.421875,63502.933594,1945.220703,1903.0,1942.5,2945.043213,1922.672363,5.25,5.25,5.900076,8.317029,8.317029,14.911794,22.0012,1.0,0.0,0.0,0.0,8.613282,20.25,23.5,4863.57077145699,-0.0047896891056344,1955.5,1936.903687,1936.903687,1939.0,130.800003,136.0,139.875,148.125,138.375,138.375,153.0,8.964842,2.62828015,1.436018303030303,14.911298,0.0019830310133733,4700.414910659885,-0.0,63565.583405000005,14.911794,1900.0,20.25,LSZH,15L,2,A320-2_3CM021,92.40631,5.569509215458765,4.87506103515625,87.53125
1147436,31.375,-11.118665,169.125,0.206415,24432.029297,363839.875,25945.484375,11.125,123.486298,0.310937,0.075195,0.298828,0.048828,1.067708,24432.029297,363839.875,172365.109375,135.938812,-62.0,169.125,474.001007,120.945862,1.5,2.876554,2.876554,0.873933,0.873933,14.25,20.75,1.0,0.158203,0.175781,0.140625,8.569337,19.75,22.25,4538.77604548222,-0.0027424094025465,17.666666,135.06488,135.06488,163.5,121.800003,127.0,124.75,135.375,123.25,132.17366,136.3125,8.964843,-3.5699332,-1.9496786774193549,14.25,0.0,4224.029737099312,-0.0,172515.586853,14.25,200.0,19.75,LSZH,30,4,A330-2_4PW067,67.16524,22.04252456814472,18.991012573242188,86.15625
1038717,63.0,-9.080343,5549.75,0.266352,33783.335938,542354.375,87113.085938,9.15625,203.203079,0.232031,0.081055,0.232422,0.052734,1.007813,33783.335938,542354.375,260225.453125,5535.143555,5309.0,5549.75,6690.345215,5517.76416,-0.75,2.770094,2.770094,-0.000155,-0.000155,22.25,23.75,1.0,0.175781,0.175781,0.175781,13.007809,16.5,20.75,11028.9468008113,-0.0036539124439848,5418.166504,5535.143555,5535.143555,5549.75,134.0,161.0,158.3125,164.4375,147.5,159.857422,179.0625,9.448241,-2.0370078,0.093052873015873,22.25,0.0,10697.27409233818,-0.0,260565.351563,22.25,5500.0,16.5,LSZH,03L,7,A340-3_2CM015,101.4657,1.7678214621532673,1.7625732421875,99.703125
1042577,61.25,-11.835724,5565.375,0.264368,37278.871094,565233.875,82468.992188,11.84375,193.974564,0.2625,0.074219,0.257813,0.089844,1.061632,37278.871094,565233.875,257032.734375,5534.791016,5091.0,5565.375,6367.280273,5523.022949,2.375,6.52481,6.52481,-0.09344,-0.09344,22.25,23.75,1.0,0.109863,0.131836,0.087891,13.798824,16.0,20.0,10738.0847382965,-0.0036539124439848,5191.333496,5534.884277,5534.884277,5558.75,131.0,160.0,155.0625,159.9375,145.5,159.9375,175.6875,9.843749,-5.64609525,-2.655157442622951,22.25,0.0,10423.569193997797,-0.0,257367.494446,22.25,5600.0,16.0,LSZH,03L,7,A340-3_2CM015,101.169556,1.5185255957980557,1.5133056640625,99.65625
1125104,54.5,-6.512048,1421.125,0.245768,35026.457031,552399.5,89362.570313,6.53125,330.556549,0.232422,0.038086,0.232422,0.042969,1.021701,35026.457031,552399.5,262674.4375,1401.452759,1295.0,1421.125,1384.208496,1387.596313,1.0,0.999231,0.999231,2.853347,2.853347,22.25,23.75,1.0,0.124512,0.102539,0.146484,12.084958,13.25,16.75,8848.80722682289,-0.0005354642062772,1347.0,1398.599365,1398.599365,1418.125,138.0,156.0,155.4375,160.0,147.0,160.0,162.375,9.975585,-2.0908793,-0.6852515185185185,22.25,0.0,8449.297991551332,-0.0,262972.335052,22.25,1400.0,13.25,KSFO,16,7,A340-3_2CM015,93.18828,1.6806824153066269,1.5929718017578125,94.78125
1025751,32.875,4.055372,38.75,0.225184,9391.180664,141419.875,7069.418945,4.874688,58.798813,0.288672,0.083984,0.28125,0.050781,1.147135,9391.180664,141419.875,65172.15625,26.224133,106.0,38.75,93.834625,7.068342,0.0,0.0,0.0,5.758784,5.758784,14.911794,22.0012,1.0,0.0,0.0,0.0,8.920899,14.75,17.75,4539.83418568985,0.0,147.333328,20.465349,20.465349,36.5,131.800003,137.0,141.375,149.875,139.875,139.875,150.0,7.470701,7.6592881,4.519102727272728,14.911794,0.0,4347.8622112583225,0.0,65237.735641,14.911794,0.0,14.75,LSGG,07R,1,A320-2_3CM021,92.58259,7.497925336198295,6.457588195800781,86.125
