FLIGHT_ID,P64: Duration of Takeoff (Seconds),HEAD_WIND,MSL_ALT,MACH_NUMBER_START_EVENT,DRAG,LIFT,FUEL_QUANTITY,FUELFLOW_START_EVENT,N1,THRUST_START_EVENT,P64  Wind Speed at Start of Event (library) (knots),P64  Wind Direction (true) at Start of Event (library) (degrees),P64  Mean Longitudinal Acceleration over succeeding interval from Start of Event (g's),P64  Mean Vertical (body normal) Acceleration over succeeding interval from Start of Event (g's),P64  Longitudinal Acceleration at Start of Event (g's),P64  Vertical (body normal) Acceleration at Start of Event (library) (g's),P64  Mean Normal-Load Factor over succeeding interval from Start of Event (g's),P64  Drag (expected clean configuration) at Start of Event (lbs),P64  Lift Expected at Start of Event (lbs),P64  Gross Weight at Start of Event (library) (kg),P64  Corrected MSL Altitude at Start of Event (library) (feet),P64  Pressure Altitude (above MSL) at Start of Event (library) (feet),P64  GPS Altitude (above MSL) at Start of Event (library) (feet),P64  Density Altitude at Start of Event (ft),P64  Geometric Altitude (above MSL) at Start of Event (library) (feet),P64  Radio Altitude at Start of Event (ft),P64  Height AGL at Start of Event (feet),P64  Height AGL at Start of Event (library) (feet),P64  Height Above Takeoff (best estimate library) at Start of Event (feet),P64  Height AFE at Start of Event (library) (feet),P64  Flap Position at Start of Event (library) (deg+   TED),P64  Slat Position at Start of Event (library) (deg+   LED),P64  Slats Retracted (boolean) at Start of Event (library) (0   retracted),P64  Spoiler Position Average (all spoilers; +  TEU) at Start of Event (degrees),P64  Spoiler Position Average (left; +  TEU) at Start of Event (deg+ TEU),P64  Spoiler Position Average (right; +  TEU) at Start of Event (deg+ TEU),P64  Elevator Position at Start of Event (deg+ TEU),AIRPORT,AIRCRAFT_TYPE,RUNWAY,STAGE,PREDICTED_DISTANCE_FROM_RUNWAY_END,ERROR,ABSOLUTE_ERROR,DISTANCE_FROM_RUNWAY_END
1151491,52.75,-5.231385,1408.25,0.245768,32998.30469,526152.8125,88528.08594,19557.08594,93.992188,493580.4375,5.75,130.078094,0.230469,0.018555,0.226563,0.050781,0.962674,32998.30469,526152.8125,257322.9844,1399.847778,1591.0,1408.25,575.23822,1388.611328,0.25,0.249839,0.249839,1.114704,1.114704,22.25,23.75,1.0,0.27832,0.175781,0.380859,13.710934,KSFO,A340,34,7,7197.427,12.43264871514404,1021.8771861874993,8219.303944
1145791,39.25,-13.500008,194.0,0.228195,24930.99805,402818.2813,30445.12109,19181.51172,88.328125,403153.0938,13.75,312.978424,0.307422,0.141602,0.300781,0.111328,1.118056,24930.99805,402818.2813,184049.6563,132.815445,143.0,194.0,1272.182007,123.46183,2.75,2.74795,2.74795,2.39421,2.39421,14.25,20.75,1.0,0.158203,0.175781,0.140625,7.558594,LSZH,A330,12,4,5977.907,9.939029916902257,659.7152874374997,6637.622514
1020508,37.875,-12.229193,1416.25,0.227452,27847.70703,417331.1875,52435.28125,21246.26172,90.125,478221.0938,12.25,142.031219,0.30625,0.172852,0.294922,0.1875,1.121962,27847.70703,417331.1875,200378.9844,1422.484131,1234.0,1416.25,680.98114,1402.333496,0.375,0.374599,0.374599,5.99628,5.99628,14.25,20.75,1.0,0.149414,0.158203,0.140625,9.360353,KBOS,A330,32,5,5907.141,3.2700501218200686,187.04985128125008,5720.091262
1024130,45.25,-4.499269,42.25,0.258416,24544.61719,533982.5,58912.59375,23931.5332,90.125,459066.1875,4.5,90.0,0.289044,0.165028,0.279279,0.179676,1.06764,24544.61719,533982.5,233418.7031,33.919876,136.0,42.25,1574.826172,20.982336,3.75,3.746258,3.746258,5.263418,5.263418,14.25,20.75,1.0,0.254884,0.175782,0.158204,9.448282,LSZH,A330,27,6,8478.777,1.863108795074984,155.07954575000076,8323.697798
1134197,37.5,-0.025882,1392.75,0.23684,10076.75977,148115.0313,7129.28418,6517.073242,83.5,143999.625,4.499712,244.599548,0.259375,0.167969,0.262695,0.154297,1.166233,10076.75977,148115.0313,61688.56641,1403.615356,1182.0,1392.75,403.88147,1392.262329,3.625,3.625,3.622268,2.493289,2.493289,14.919977,22.0012,1.0,0.010986,0.0,0.021973,7.866211,EGLL,A319/20/21,34,1,4879.591,5.177961859053323,266.46057868749995,5146.051399
1140094,40.875,-5.114858,140.25,0.229185,27613.70508,411290.6563,43871.45703,18949.27148,85.265625,462890.4375,5.96875,18.808588,0.267969,0.106445,0.248047,0.09375,1.079861,27613.70508,411290.6563,201249.875,124.650063,-371.0,140.25,-1557.716797,107.372551,0.125,0.752594,0.752594,3.648998,3.648998,14.25,20.75,1.0,0.140625,0.140625,0.140625,7.69043,LSZH,A330,24L,5,6053.4224,3.0315929210129844,178.11539028125026,5875.306973
1011144,48.625,-3.330065,134.875,0.236344,33308.11328,549397.0625,87911.28906,21670.82617,95.75,483918.5,3.34375,78.310524,0.246094,-0.014648,0.244141,-0.033203,0.954861,33308.11328,549397.0625,263309.3438,120.804718,-104.0,134.875,393.222076,110.022667,-0.25,0.0,0.0,0.074379,0.074379,22.25,23.75,1.0,0.483398,0.161133,0.805664,10.458982,LSZH,A340,24L,7,6794.489,11.11999287111638,850.07493946875,7644.563709
1126684,35.625,-4.090478,1394.25,0.232128,9630.897461,142744.6094,10058.89453,7152.088867,86.46875,150753.4531,4.093488,134.912079,0.288672,0.128906,0.291016,0.111328,1.138889,9630.897461,142744.6094,63865.80859,1420.596313,1428.0,1394.25,1191.870117,1401.78186,0.375,0.375,0.374595,6.131593,6.131593,14.911794,22.001198,1.0,0.021973,0.021973,0.021973,6.503907,ESSA,A319/20/21,32,2,5049.273,4.361195210705257,230.2503157812498,5279.523265
1011725,52.25,-11.251268,1420.75,0.237336,35332.38672,547167.4375,93970.38281,20712.83984,94.789063,489821.125,12.0,314.121002,0.266406,0.012695,0.269531,-0.013672,1.020399,35332.38672,547167.4375,265123.4063,1401.447021,962.0,1420.75,615.212585,1389.579834,2.25,3.75272,3.75272,2.872487,2.872487,22.25,23.75,1.0,0.168457,0.175781,0.161133,12.128903,KLAX,A340,16,7,7262.185,13.879107341104005,1170.3622994062498,8432.547358
1148084,47.125,-4.987285,1431.0,0.263624,29688.5957,554262.8125,60400.375,22273.19922,88.359375,456601.0625,5.0,338.90625,0.317948,0.221666,0.308574,0.189441,1.175706,29688.5957,554262.8125,229100.5,1408.678833,1599.0,1431.0,2023.265259,1390.973633,5.75,5.741334,5.741334,10.278481,10.278481,14.25,20.75,1.0,0.254884,0.175782,0.158204,12.568413,KJFK,A330,16,5,8473.383,0.45305988587665547,38.56421749999936,8511.94703
1108137,50.25,-13.187252,1432.625,0.224688,33827.86328,478991.2813,59175.94531,17109.50195,90.335938,402337.5,13.1875,336.005768,0.276172,0.061523,0.277344,0.044922,1.056424,33827.86328,478991.2813,221876.4375,1400.655396,1532.0,1432.625,2144.424561,1389.854126,2.25,2.248567,2.248567,0.991594,0.991594,22.25,23.75,1.0,0.146484,0.146484,0.146484,10.546872,KJFK,A340,16,5,6545.618,15.707869459204488,1219.7783469375,7765.396511
1024982,32.0,6.970634,1420.0,0.242792,10079.38574,155395.2188,6583.275391,8291.488281,90.0,168805.2813,7.280784,86.484352,0.320313,0.216797,0.319336,0.220703,1.236979,10079.38574,155395.2188,65099.58203,1438.095703,1345.0,1420.0,939.179016,1419.71582,17.5,17.5,17.457258,19.702753,19.702753,14.919977,22.001198,1.0,0.0,0.0,0.0,7.119141,LSGG,A319/20/21,10,1,4614.4272,0.24387687703744604,11.22614309374967,4603.201103
1131192,41.75,-3.466513,1426.875,0.248744,26706.66797,483290.4063,58985.16797,21888.55273,87.671875,491406.2813,3.5,326.601563,0.290216,0.03906,0.287091,0.062496,1.0416,26706.66797,483290.4063,221988.1719,1402.832886,1418.0,1426.875,421.592834,1391.008057,0.75,0.749341,0.749341,3.961856,3.961856,14.25,20.75,1.0,0.254884,0.175782,0.158204,6.416043,KJFK,A330,16,5,6911.4224,3.2624264119763327,218.35635328125045,6693.06601
1128546,37.375,-3.624217,144.375,0.23067,26543.67969,410167.375,44597.20313,18546.48047,86.046875,436029.5625,6.40625,346.992096,0.29375,0.143555,0.287109,0.103516,1.080295,26543.67969,410167.375,193556.9531,124.266258,84.0,144.375,-412.042847,103.809982,1.875,3.503696,3.503696,0.928592,0.928592,14.25,20.75,1.0,0.158203,0.175781,0.140625,10.458985,LSZH,A330,24R,5,5846.8228,4.8081955168766095,268.22966290625027,5578.593091
1142184,47.5,-2.137391,47.125,0.248248,22759.13477,463587.0938,43490.44922,18441.25195,82.828125,380909.5938,2.5,270.0,0.259749,0.123039,0.261702,0.091791,1.072414,22759.13477,463587.0938,205894.7031,54.766399,13.0,47.125,1084.36853,60.466858,2.75,2.746573,2.746573,7.781372,7.781372,14.25,20.75,1.0,0.254884,0.175782,0.158204,7.822299,LSZH,A330,12R,5,8541.546,2.8666090101407704,238.0293534374996,8303.516545
1007879,48.875,-1.28124,49.375,0.258912,22333.50586,473006.75,47609.06641,19007.33398,83.5625,407740.7813,1.5,270.0,0.232016,0.106438,0.230454,0.083979,1.033354,22333.50586,473006.75,214113.7969,55.040005,-84.0,49.375,563.004089,61.046974,2.125,2.12288,2.12288,5.259002,5.259002,14.25,20.75,1.0,0.254884,0.175782,0.158204,6.284206,LSZH,A330,12R,5,9000.568,0.19387446358097246,17.416038375000426,8983.152321
1013800,52.375,-13.057521,1439.625,0.230888,35767.63281,524899.125,64509.39844,17913.26758,90.6875,428485.125,13.0625,336.533112,0.271094,0.073242,0.265625,0.070313,1.053385,35767.63281,524899.125,236860.5,1402.685791,1176.0,1439.625,1296.414673,1388.741821,1.125,4.999234,4.999234,4.657673,4.657673,22.25,23.75,1.0,0.131836,0.117188,0.146484,12.568357,KBOS,A340,16,5,7121.382,14.726628268391567,1229.8557090625,8351.237545
1046191,35.125,-8.434959,1431.875,0.213592,25431.6875,378032.875,26380.93359,17962.25391,87.265625,385440.5313,8.4375,153.281204,0.334766,0.097656,0.341797,0.066406,1.095486,25431.6875,378032.875,170260.4375,1402.269287,1301.0,1431.875,2321.095703,1392.528076,3.25,3.247812,3.247812,1.47611,1.47611,14.25,20.75,1.0,0.158203,0.175781,0.140625,9.140626,LLBG,A330,34,4,4681.2515,0.8399972200140554,39.655487156250274,4720.906952
1128046,30.75,0.836705,33.75,0.211296,8895.848633,130404.8281,7174.628418,6814.623535,84.59375,133295.7969,1.749888,306.73819,0.302734,0.103516,0.296875,0.074219,1.08724,8895.848633,130404.8281,58930.72266,29.03492,62.0,33.75,742.486572,12.858187,6.0,6.0,5.991397,9.584991,9.584991,14.911793,22.004751,1.0,0.0,0.0,0.0,8.34961,LSGG,A319/20/21,25L,1,4105.6235,1.2779369127406541,53.14645684374955,4158.769992
1116587,54.75,-15.671396,1424.25,0.237088,33063.09766,509104.1875,76010.79688,18791.42188,93.023438,428091.4375,15.96875,324.404205,0.256641,0.064453,0.242188,0.056641,1.013889,33063.09766,509104.1875,242883.1406,1399.790161,1158.0,1424.25,1944.841187,1388.06604,0.125,2.000083,2.000083,0.472683,0.472683,22.25,23.75,1.0,0.285645,0.117188,0.454102,13.491207,KMIA,A340,16,6,7629.5137,16.340758974843062,1490.2363741249992,9119.750046
1152750,34.25,-0.471257,1417.25,0.24056,25892.14258,459956.3125,48280.38281,19192.40039,83.359375,450506.6563,0.5,180.0,0.315605,0.150381,0.322245,0.144522,1.085868,25892.14258,459956.3125,196841.0,1416.893066,1581.0,1417.25,346.616455,1406.547607,4.25,4.247199,4.247199,1.290283,1.290283,14.25,20.75,1.0,0.254884,0.175782,0.158204,9.448282,KJFK,A330,32,5,5863.0845,6.7120966610186645,368.78283665624986,5494.301636
1004088,46.875,-2.731829,685.375,0.229648,31911.19336,474374.25,61715.68359,17628.41016,88.09375,462292.6563,2.90625,119.443329,0.237109,0.086914,0.230469,0.054688,1.035156,31911.19336,474374.25,226919.5,664.763611,468.0,685.375,-1166.441406,651.04364,-0.375,0.0,0.0,2.277722,2.277722,22.25,23.75,1.0,0.205078,0.205078,0.205078,11.909177,LSZH,A340,32R,6,5610.329,12.970660879143,836.1510834375003,6446.480185
1114520,39.5,-6.851426,1412.5,0.237352,26058.66211,408724.7188,29429.07422,18876.69727,87.5625,430220.4375,6.875,141.591766,0.299609,0.150391,0.285156,0.130859,1.113715,26058.66211,408724.7188,189637.9063,1419.804688,1192.0,1412.5,1138.526611,1403.254639,1.375,1.374065,1.374065,1.568596,1.568596,14.25,20.75,1.0,0.158203,0.175781,0.140625,9.975587,LLBG,A330,32,4,5945.646,0.3973347161214895,23.718356906249937,5969.364353
1048881,40.625,1.283924,49.875,0.2418,24164.63281,464916.5,47246.19531,19090.79492,82.921875,422873.9688,1.5,180.0,0.296856,0.084955,0.29295,0.072261,1.069376,24164.63281,464916.5,210485.0625,28.673668,-94.0,49.875,-123.52861,13.347281,0.875,0.874174,0.874174,4.688225,4.688225,14.25,20.75,1.0,0.254884,0.175782,0.158204,8.876991,LSZH,A330,22R,5,6965.7104,13.395062212789455,1077.37650078125,8043.08695
1029728,44.75,-0.990695,39.75,0.253952,25040.01758,531757.0,58259.41797,23096.92383,89.6875,446169.25,1.0,80.859375,0.295294,0.11718,0.287091,0.07812,1.081094,25040.01758,531757.0,233255.4063,34.00914,121.0,39.75,1752.733887,19.624556,0.25,0.249776,0.249776,4.168934,4.168934,14.25,20.75,1.0,0.254884,0.175782,0.158204,7.822299,LSZH,A330,27,6,8050.931,1.8251679150174303,144.30912834374976,7906.622024
1010770,44.5,-3.498879,19.875,0.247008,25499.52344,475699.3438,46248.28906,19203.28711,83.6875,403452.9063,3.5,122.695313,0.303887,0.110344,0.298809,0.103509,1.109304,25499.52344,475699.3438,208743.2656,41.140522,3.0,19.875,814.261353,24.213797,2.25,2.247725,2.247725,5.403869,5.403869,14.25,20.75,1.0,0.254884,0.175782,0.158204,7.690462,LSZH,A330,30R,5,7825.3384,1.5994791492659748,127.19918009375033,7952.537559
1132664,31.5,-4.376364,1429.75,0.24304,10265.53613,156525.25,7814.973145,8494.693359,90.03125,174472.4375,5.374656,59.941391,0.318555,0.226563,0.310547,0.185547,1.195747,10265.53613,156525.25,66696.22656,1423.239258,1186.0,1429.75,530.548706,1407.669312,10.875,10.875,12.252532,2.871614,2.871614,14.90361,22.0012,1.0,0.010986,0.021973,0.0,7.866211,LEMD,A319/20/21,28,2,5490.347,10.37676271254258,516.1596369687504,4974.187531
1149816,50.5,-8.829509,1424.625,0.240312,36534.92188,563940.0,88020.13281,21068.45508,95.65625,500292.5313,8.84375,331.611237,0.260156,0.075195,0.261719,0.044922,1.050781,36534.92188,563940.0,257395.5469,1402.923584,1428.0,1424.625,526.077881,1388.490967,1.25,1.249098,1.249098,3.668476,3.668476,22.25,23.75,1.0,0.197754,0.205078,0.19043,11.381833,KSFO,A340,16,7,7134.972,8.395097541414792,653.8818960312501,7788.854064
1021578,33.375,-2.488806,1390.5,0.23064,9876.341797,147487.625,5440.453125,6840.024414,84.09375,150145.5313,3.156048,7.822264,0.30918,0.194336,0.308594,0.203125,1.215278,9876.341797,147487.625,60527.37109,1396.353394,938.0,1390.5,313.94043,1383.555298,2.75,2.75,2.74776,3.224082,3.224082,14.90361,22.0012,1.0,0.900879,1.494141,0.307617,9.140626,LSZH,A319/20/21,23,1,4732.895,2.442425479401918,118.49150046875002,4851.38652
1019388,29.0,-7.106762,1407.75,0.229896,11402.7627,165053.1563,9050.31543,8759.584961,90.4375,184199.7969,8.405712,128.320282,0.376758,0.236328,0.374023,0.197266,1.251302,11402.7627,165053.1563,66405.92969,1426.446167,1426.0,1407.75,60.234043,1413.105103,9.625,9.625,10.759843,3.863243,3.863243,14.90361,22.001198,1.0,0.054932,0.109863,0.0,8.613282,ESSA,A319/20/21,28,2,4479.4644,5.6788140533277085,240.71092546875025,4238.75343
1116227,54.875,-7.097971,1418.625,0.246016,35175.0,564491.875,94514.61719,20823.51563,96.203125,462059.4375,7.1875,326.074127,0.248047,0.055664,0.238281,0.070313,1.014757,35175.0,564491.875,266701.625,1400.64978,1190.0,1418.625,1752.801636,1386.612793,-1.625,3.124179,3.124179,0.32442,0.32442,22.25,23.75,1.0,0.183105,0.19043,0.175781,13.84277,KLAX,A340,16,7,7726.6924,12.306513818576402,1084.3296431875006,8811.022026
1146563,37.125,-8.06172,170.625,0.222502,25701.78906,392082.1563,27360.69336,18281.58398,85.75,413335.5938,9.59375,267.626892,0.289453,0.151367,0.287109,0.121094,1.113715,25701.78906,392082.1563,177880.7969,132.246857,55.0,170.625,355.293915,122.978416,4.625,4.621545,4.621545,2.412178,2.412178,14.25,20.75,1.0,0.166992,0.193359,0.140625,8.393556,LSZH,A330,12,4,5395.9136,9.042579369700027,536.4375597812495,5932.351134
1124491,30.0,-4.891908,1416.0,0.232624,9693.152344,139750.9844,6361.958984,7297.235352,86.34375,155579.9219,5.593392,66.88475,0.316992,0.245117,0.311523,0.21875,1.234375,9693.152344,139750.9844,56535.75781,1426.772217,1403.0,1416.0,1101.067139,1413.511353,14.0,14.0,13.991566,4.199337,4.199337,14.919977,22.0012,1.0,0.010986,0.021973,0.0,8.173829,LSGG,A319/20/21,28,1,4845.7065,4.026151616868362,187.54465996875024,4658.161883
1028656,43.375,-15.703732,147.875,0.232897,25210.88477,399685.9688,34581.88281,17936.85547,86.15625,401357.2813,15.71875,77.958961,0.272266,0.113281,0.271484,0.068359,1.057726,25210.88477,399685.9688,191307.125,132.729111,202.0,147.875,624.157043,115.259956,1.75,3.503255,3.503255,0.501696,0.501696,14.25,20.75,1.0,0.158203,0.175781,0.140625,7.075196,LSZH,A330,26,4,6984.366,0.6689026477759749,46.408184937499755,6937.958026
1125797,33.5,-6.468288,1413.75,0.235104,9492.806641,144821.8125,5275.373047,7718.160156,88.78125,153584.6094,6.468336,95.800758,0.320313,0.214844,0.31543,0.171875,1.27691,9492.806641,144821.8125,62559.46484,1427.24585,1193.0,1413.75,1405.776489,1401.677734,3.375,3.375,4.142989,9.937251,9.937251,14.911794,22.0012,1.0,0.0,0.0,0.0,9.00879,LSGG,A319/20/21,28,1,5078.976,1.1835366754640186,60.831507781250366,5139.807582
1023927,28.125,0.885287,93.5,0.20708,8693.203125,126606.5313,6182.375977,6593.275391,82.125,144516.6094,5.280912,11.953122,0.27168,0.083008,0.270508,0.058594,1.085503,8693.203125,126606.5313,58567.85156,91.678429,-390.0,93.5,-1519.563843,74.116104,0.375,0.375,0.630093,4.872298,4.872298,14.919977,22.0012,1.0,0.021973,0.021973,0.021973,9.75586,LSZH,A319/20/21,09R,1,4120.4663,9.66379346066762,363.10375659374995,3757.362552
1047774,43.125,-6.318905,1414.375,0.246015,26756.74805,442581.0313,50258.03906,21373.26953,91.796875,452665.5625,6.875,311.660065,0.285156,0.073242,0.277344,0.0625,1.032552,26756.74805,442581.0313,212571.5469,1403.808838,1392.0,1414.375,1885.042603,1393.306885,4.75,4.74689,4.74689,1.232412,1.232412,14.25,20.75,1.0,0.158203,0.175781,0.140625,8.964845,CYUL,A330,16,5,6483.5933,3.1721747902121384,212.4088922812498,6696.002154
1108592,41.875,-9.360136,1407.375,0.238342,27942.88672,460278.125,53959.35156,22726.78906,93.171875,479286.5,9.5,327.304596,0.293359,0.106445,0.296875,0.087891,1.090278,27942.88672,460278.125,215039.0781,1406.730713,1465.0,1407.375,1799.74646,1389.916626,1.25,1.248741,1.248741,5.36357,5.36357,14.25,20.75,1.0,0.149414,0.158203,0.140625,8.964845,CYUL,A330,16,5,6419.562,0.46469359713295416,29.69331071874967,6389.868701
1020417,33.875,12.98259,86.0,0.228904,9041.734375,132241.5781,6280.337891,6767.451172,83.03125,148480.9063,14.624063,276.943298,0.272656,0.083008,0.25293,0.035156,1.125,9041.734375,132241.5781,63212.63672,92.976852,49.0,86.0,-576.430359,75.2742,-1.625,-1.625,0.0,4.885938,4.885938,14.90361,22.0012,1.0,0.0,0.0,0.0,8.481446,LSZH,A319/20/21,27L,1,3958.2114,29.198283870428387,1632.34716821875,5590.558594
1140604,31.625,-10.432186,1428.75,0.20196,25584.27539,339691.3125,25473.74805,17610.26758,85.03125,424729.3438,10.46875,146.162079,0.318359,0.099609,0.304688,0.078125,1.094618,25584.27539,339691.3125,165252.7813,1421.496948,1151.0,1428.75,426.325745,1404.39624,1.375,1.373579,1.373579,5.638219,5.638219,14.25,20.75,1.0,0.149414,0.158203,0.140625,9.492188,LLBG,A330,32,4,4561.269,7.995279595431803,337.68717896875023,4223.581864
1017400,35.25,-1.993142,99.0,0.214272,20305.9043,376578.7188,24639.14453,15643.49414,79.328125,332289.125,2.0,90.0,0.309355,0.135734,0.308574,0.121086,1.119286,20305.9043,376578.7188,158430.7813,55.12627,96.0,99.0,1356.538452,40.358288,4.25,4.244116,4.244116,9.114021,9.114021,14.25,20.75,1.0,0.254884,0.175782,0.158204,7.91019,OMDB,A330,26,1,5589.9795,4.377930218752725,255.92983081249986,5845.909323
1048243,37.0,-4.972823,24.125,0.225432,17927.02148,332755.2188,14877.83398,15759.61328,79.9375,307256.0625,5.0,307.265625,0.287872,0.138663,0.283185,0.103509,1.114946,17927.02148,332755.2188,152534.0781,43.828842,259.0,24.125,2198.834961,49.720203,0.75,0.749575,0.749575,1e-06,1e-06,14.25,20.75,1.0,0.254884,0.175782,0.158204,6.459989,OOMS,A330,12R,1,5838.5264,2.435030622371543,138.7903181874999,5699.736049
1131169,28.0,-6.625268,1427.75,0.229152,10932.06738,149505.5,4564.291016,7391.580078,86.25,158926.8438,8.218224,59.062485,0.355664,0.264648,0.368164,0.28125,1.267361,10932.06738,149505.5,55664.85938,1450.440674,1444.0,1427.75,759.5271,1428.987061,25.375,25.375,25.35754,15.552981,15.552981,14.919977,22.0012,1.0,0.010986,0.021973,0.0,1.669922,LSGG,A319/20/21,28,1,4809.0386,12.202598030312096,523.0071822187501,4286.031392
1042679,44.75,-13.779412,1401.0,0.24156,25088.75977,402539.9375,49387.14063,19050.87695,87.796875,430246.25,14.125,321.855377,0.271094,0.097656,0.261719,0.068359,1.072483,25088.75977,402539.9375,197258.2656,1402.996094,971.0,1401.0,924.898865,1390.814819,0.75,0.749613,0.749613,1.298334,1.298334,14.25,20.75,1.0,0.158203,0.175781,0.140625,6.240235,CYUL,A330,16,5,6892.388,2.141720284498519,150.84638340625042,7043.234567
1012015,38.375,7.526563,44.125,0.241065,28993.69727,458006.0,44234.33203,19475.4375,86.859375,449987.1563,7.53125,212.695251,0.287109,0.149414,0.279297,0.125,1.146701,28993.69727,458006.0,201322.4531,29.000277,124.0,44.125,-422.880188,15.397494,2.75,2.748065,2.748065,1.867532,1.867532,14.25,20.75,1.0,1.001953,0.158203,1.845703,10.107423,LSZH,A330,22R,5,5854.6,12.396568604499809,828.47156334375,6683.071661
1031459,41.0,-1.946938,1417.75,0.239568,27442.63672,493460.5,56372.47656,21090.23047,86.859375,466619.5,2.0,321.679688,0.342556,0.128898,0.33201,0.089838,1.110172,27442.63672,493460.5,217180.0781,1405.880127,980.0,1417.75,697.458984,1389.120239,-0.625,2.876245,2.876245,5.3e-05,5.3e-05,14.25,20.75,1.0,0.246095,0.175782,0.140626,8.876991,VABB,A330,16,6,6142.2036,3.3614449024805606,213.64846571875023,6355.852079
1020214,29.0,-8.749388,1407.25,0.207328,8225.9375,109496.2734,7501.157227,6560.617188,83.125,142229.5313,8.74944,154.775345,0.328711,0.043945,0.313477,0.0,1.09158,8225.9375,109496.2734,56318.03125,1399.611694,1341.0,1407.25,601.274902,1384.093506,-1.625,-1.625,0.0,-3.7e-05,-3.7e-05,14.911794,22.0012,1.0,0.0,0.0,0.0,7.382813,ESSA,A319/20/21,34,2,4405.7485,10.48945626727635,418.26530915625017,3987.483226
1133505,42.0,-1.239158,1418.75,0.250232,27453.55859,508990.0,61543.42969,23009.83398,88.65625,506525.0625,1.5,300.234375,0.315995,0.057613,0.298809,0.037107,1.092378,27453.55859,508990.0,228429.1719,1401.372437,1365.0,1418.75,386.417969,1387.470825,-0.5,0.0,0.0,-1.4e-05,-1.4e-05,14.25,20.75,1.0,0.254884,0.175782,0.158204,7.998081,KJFK,A330,16,5,6918.0806,4.241094550868663,281.46513540624983,6636.615431
1154871,35.5,-1.715852,19.625,0.217496,18663.0,325485.9375,11140.23145,15523.74512,78.53125,332436.7813,2.0,270.0,0.304668,0.163076,0.289044,0.128898,1.097152,18663.0,325485.9375,152334.5,40.545181,-62.0,19.625,906.694458,46.379829,2.0,1.998692,1.998692,1.219996,1.219996,14.25,20.75,1.0,0.228517,0.158204,0.140626,6.899443,OOMS,A330,12R,1,5186.945,2.946836577407301,148.47545821874974,5038.469366
1138611,38.25,-6.696033,1410.75,0.23463,26820.80078,407000.6875,31025.7207,18321.5,86.453125,441215.2188,6.9375,152.66597,0.293359,0.138672,0.28125,0.117188,1.072917,26820.80078,407000.6875,189275.0313,1418.547607,1427.0,1410.75,432.784363,1403.845337,2.625,2.623307,2.623307,1.098403,1.098403,14.25,20.75,1.0,0.149414,0.175781,0.123047,9.75586,LLBG,A330,32,4,5642.5737,0.3474931293426047,19.675928531250065,5662.249659
1034764,51.125,-9.124313,1423.0,0.236096,34544.42578,532957.5,72164.89844,18709.77539,92.078125,442377.0,9.125,335.742096,0.240234,0.060547,0.244141,0.048828,0.986979,34544.42578,532957.5,241921.7031,1402.892822,1409.0,1423.0,1198.255249,1388.006104,0.5,0.499586,0.499586,3.379719,3.379719,22.25,23.75,1.0,0.197754,0.175781,0.219727,11.733396,KMIA,A340,16,6,7221.133,11.926609591628717,977.8621155000001,8198.994928
1128106,33.75,3.265626,93.0,0.225928,9175.476563,137934.9219,7132.90918,7304.492188,86.34375,144653.875,6.468336,30.234367,0.2875,0.086914,0.286133,0.052734,1.128472,9175.476563,137934.9219,64591.55859,90.798195,65.0,93.0,455.439514,77.033127,1.625,1.625,1.752658,1.439269,1.439269,14.911794,22.0012,1.0,0.230713,0.461426,0.0,6.899415,LSZH,A319/20/21,09R,1,4455.895,23.557140712935944,1373.1582904687502,5829.05331
1138436,54.5,-4.030218,149.75,0.23436,34652.15625,528781.625,80255.78906,19168.81055,91.734375,446221.5938,4.09375,73.388657,0.259375,0.0625,0.257813,0.058594,1.019965,34652.15625,528781.625,253513.4688,120.71492,74.0,149.75,320.010651,112.068489,1.25,1.249199,1.249199,1.049821,1.049821,22.25,23.75,1.0,0.168457,0.117188,0.219727,12.260739,LSZH,A340,25R,7,7097.26,14.527708337110063,1206.3198243749994,8303.57959
1121946,37.375,-3.368631,1915.5,0.235848,9653.412109,151099.0625,7853.064453,7003.313477,87.65625,134265.5625,6.843312,284.414001,0.280273,0.166992,0.277344,0.134766,1.215278,9653.412109,151099.0625,64373.83203,1940.133789,1864.0,1915.5,3293.859131,1914.820557,2.25,2.25,2.770968,6.976838,6.976838,14.911794,22.004751,1.0,0.0,0.0,0.0,8.789063,LSZH,A319/20/21,15L,2,5804.1665,0.0992462437427234,5.75470590624991,5798.411798
1019501,38.875,-2.16046,697.625,0.237352,25755.10156,450593.5938,53596.47656,23256.58398,93.875,454930.1563,6.125,183.251907,0.307031,0.069336,0.291016,0.048828,1.055556,25755.10156,450593.5938,208289.625,681.450806,808.0,697.625,2086.614502,664.785706,-0.375,0.0,0.0,6.069915,6.069915,14.25,20.75,1.0,0.166992,0.175781,0.158203,6.503907,LSZH,A330,28,6,5684.861,33.14074814927773,2817.86792615625,8502.728766
1015809,30.5,-12.248334,2303.125,0.199237,22541.17969,321982.6563,11357.95313,18045.71484,89.03125,365525.5,12.25,12.744138,0.347266,0.097656,0.347656,0.064453,1.065104,22541.17969,321982.6563,156761.5313,2289.989502,2162.0,2303.125,3742.151367,2274.154785,1.25,2.750934,2.750934,5.465983,5.465983,14.25,20.75,1.0,0.158203,0.158203,0.158203,9.580079,FKKD,A330,19,1,4626.927,9.542005461990993,403.04319981249955,4223.883558
